,address,rent,sold,sold year,sqft,var,zipcode
9971,307 W 113th St APT 5B,2544,,,,2,10026
9972,305 W 113th St APT 3A,2350,,,,2,10026
9973,305 W 113th St APT 2B,2650,,,,2,10026
9974,345 Manhattan Ave APT 5B,3700,,,,2,10026
9975,345 Manhattan Ave APT 3A,2650,,,,2,10026
9976,347 Manhattan Ave APT 3B,2300,,,,2,10026
9977,347 Manhattan Ave APT 4A,2575,,,,2,10026
9978,347 Manhattan Ave APT 4B,2300,,,,2,10026
9979,347 Manhattan Ave APT 3C,2595,,,,2,10026
9980,347 Manhattan Ave APT 1C,2595,,,,2,10026
9981,347 Manhattan Ave APT 5C,2500,,,,2,10026
9982,347 Manhattan Ave APT 2B,2225,,,,2,10026
9983,349 Manhattan Ave,2500,,,,2,10026
9984,18 Morningside Ave APT 6,4600,1206626,2007,1555,0,10026
9985,6 Morningside Ave APT 2B,2595,,,,2,10026
9986,6 Morningside Ave APT 4B,2595,,,,2,10026
9987,3 W 108th St APT 5,3000,,,,2,10025
9988,306 W 112th St APT 7B,2550,,,,2,10026
9989,70 W 108th St APT 1-E,2500,,,,2,10025
9990,70 W 108th St APT 1-E,2450,160000,2018,500,0,10025
9991,49 W 96th St APT 1-A,2850,650000,2018,670,0,10025
9992,49 W 96th St APT 1-A,3375,,,,2,10025
9993,41 W 96th St # 6B,3995,,,,2,10025
9994,41 W 96th St # 6B,5795,1795000,2018,1600,0,10025
9995,7 W 96th St APT 8E,3895,1325000,2018,100316,0,10025
9996,7 W 96th St APT 9D,5166,1350000,2018,1200,0,10025
9997,7 W 96th St APT 9D,3950,,,,2,10025
9998,370 Central Park W APT 502,4495,1575000,2018,1310,0,10025
9999,370 Central Park W APT 502,4195,,,,2,10025
10000,370 Central Park W APT 106,7555,1607500,2018,1705,0,10025
10001,370 Central Park W APT 106,4195,,,,2,10025
10002,410 Central Park W # 2E,3375,630000,2018,750,0,10025
10003,410 Central Park W # 2E,3900,,,,2,10025
10004,410 Central Park W # 14A,3950,,,,2,10025
10005,410 Central Park W # 14A,4800,1625000,2018,1200,0,10025
10006,410 Central Park W # 9C,2750,,,,2,10025
10007,410 Central Park W # 9C,3000,715000,2018,650,0,10025
10008,4 W 101st St,3050,,,,2,10025
10009,415 Central Park W APT 2E,6750,,,,2,10025
10010,444 Central Park W APT 17F,11970,3300000,2018,1900,0,10025
10011,444 Central Park W APT 17F,8500,3300000,2018,201723,0,10025
10012,444 Central Park West #8E,5000,,,,2,10025
10013,444 Central Park W APT 2G,3120,735000,2018,810,0,10025
10014,444 Central Park W APT 2G,3205,735000,2018,810,0,10025
10015,50 W 106th St APT 4C,3000,,,,2,10025
10016,50 W 106th St APT 9A,2375,545000,2018,600,0,10025
10017,50 W 106th St APT 9A,3600,,,,2,10025
10018,4 W 109th St APT 1E,2450,,,,2,10025
10019,15 W 104th St # 23,4450,195000,1998,1162,0,10025
10020,23 W 104th St # 32,3500,975000,2014,1081,0,10025
10021,23 W 104th St # 26,3000,511000,2006,705,0,10025
10022,23 W 104th St # 29,3595,140000,1996,1058,0,10025
10023,23 W 104th St # 30,3600,,,,2,10025
10024,23 W 104th St # 31,3995,1275000,2018,1138,0,10025
10025,23 W 104th St # 33,8500,,,,2,10025
10026,23 W 104th St # 77,3595,,,,2,10025
10027,206 W 104th St APT 23,3000,,,,2,10025
10028,250 W 104th St APT 23,3395,,,,2,10025
10029,23 W 104th St APT 2B,5000,,,,2,10025
10030,23 W 104th St APT 3A,4980,975000,2013,1188,0,10025
10031,23 W 104th St APT 2A,5324,,,,2,10025
10032,23 W 104th St APT 3B,5300,,,,2,10025
10033,100 Manhattan Ave # 40,3600,1080000,2014,1128,0,10025
10034,100 Manhattan Ave # 37,3600,1400000,2016,1042,0,10025
10035,100 Manhattan Ave # 35,4495,,,,2,10025
10036,100 Manhattan Ave # 36,4650,,,,2,10025
10037,100 Manhattan Ave # 38,3595,855000,2013,1064,0,10025
10038,100 Manhattan Ave # 39,3500,925000,2014,1114,0,10025
10039,100 Manhattan Ave # 41,3595,952500,2018,1106,0,10025
10040,100 Manhattan Ave # 42,3600,,,,2,10025
10041,67 W 107th St,3200,3254539,2006,650,0,10025
10042,67 W 107th St,3200,3254539,2006,650,0,10025
10043,65 W 107th St APT 5B,3000,436020,2009,615,0,10025
10044,65 W 107th St APT 5C,3000,292934,2009,549,0,10025
10045,65 W 107th St APT 2B,3000,405600,2009,615,0,10025
10046,65 W 107th St APT 5D,3000,284934,2010,532,0,10025
10047,65 W 107th St APT 1C,3000,395460,2009,500,0,10025
10048,65 W 107th St APT 2D,3350,266682,2009,730,0,10025
10049,65 W 107th St APT 3C,3000,,,,2,10025
10050,65 W 107th St APT 3D,3000,,,,2,10025
10051,65 W 107th St APT 2C,3000,620000,2018,550,0,10025
10052,65 W 107th St APT 4C,3000,380250,2011,549,0,10025
10053,65 W 107th St APT 2A,3100,358449,2011,650,0,10025
10054,65 W 107th St APT 4A,3000,,,,2,10025
10055,65 W 107th St APT 4B,3000,,,,2,10025
10056,65 W 107th St APT 4D,3000,,,,2,10025
10057,65 W 107th St APT 5A,3000,,,,2,10025
10058,65 W 107th St APT 1A,3000,,,,2,10025
10059,65 W 107th St APT 3B,3000,,,,2,10025
10060,65 W 107th St APT 3A,3400,356928,2010,650,0,10025
10061,65 W 107th St APT 1D,3000,350000,2011,532,0,10025
10062,65 W 107th St APT 1C,3000,,,,2,10025
10063,26 W 97th St APT 5D,3000,544500,2010,620,0,10025
10064,26 W 97th St APT 3C,2950,599000,2013,600,0,10025
10065,26 W 97th St APT 3A,3000,795000,2018,569,0,10025
10066,26 W 97th St APT 2D,3000,630000,2015,625,0,10025
10067,26 W 97th St APT 3B,2995,,,,2,10025
10068,26 W 97th St APT 1B,3000,,,,2,10025
10069,26 W 97th St APT 1C,2950,350000,2010,600,0,10025
10070,26 W 97th St APT 1D,3000,,,,2,10025
10071,26 W 97th St APT 2A,3000,150000,1999,585,0,10025
10072,26 W 97th St APT 2B,3000,,,,2,10025
10073,26 W 97th St APT 2C,3000,775000,2017,600,0,10025
10074,26 W 97th St APT 3D,3000,,,,2,10025
10075,26 W 97th St APT 4A,3000,,,,2,10025
10076,26 W 97th St APT 4B,3000,,,,2,10025
10077,26 W 97th St APT 5A,2950,158000,1999,585,0,10025
10078,26 W 97th St APT 5B,3000,149000,1997,519,0,10025
10079,26 W 97th St APT 5C,2995,150000,1999,580,0,10025
10080,26 W 97th St APT 4D,3000,519000,2012,650,0,10025
10081,26 W 97th St APT 4C,3000,599000,2006,650,0,10025
10082,26 W 97th St APT 1A,2600,540000,2017,422,0,10025
10083,382 Central Park W APT 9N,3600,750000,2012,840,0,10025
10084,382 Central Park W APT 3M,3495,821240,2013,787,0,10025
10085,382 Central Park W APT 12C,5895,1050000,2010,1141,0,10025
10086,382 Central Park W APT 1H,3599,659000,2011,840,0,10025
10087,382 Central Park W APT 14S,2700,,,,2,10025
10088,382 Central Park W APT 14S,2700,325000,2010,540,0,10025
10089,382 Central Park W APT 7G,2600,565000,2013,545,0,10025
10090,382 Central Park W APT 20C,6000,1025000,2004,1141,0,10025
10091,382 Central Park W APT 3M,3495,,,,2,10025
10092,382 Central Park W APT 9N,3600,,,,2,10025
10093,382 Central Park W APT 9X,3683,,,,2,10025
10094,382 Central Park W APT 9X,3683,,,,2,10025
10095,382 Central Park W APT 11X,3683,,,,2,10025
10096,382 Central Park W APT 11X,3683,,,,2,10025
10097,382 Central Park W # 20HJ,3000,980000,2017,750,0,10025
10098,382 Central Park W # 9L,3000,1530000,2006,648,0,10025
10099,372 Central Park W,3550,,,,2,10025
10100,400 Central Park W APT 11V,3000,,,,2,10025
10101,400 Central Park W APT 14K,3800,890000,2014,949,0,10025
10102,400 Central Park W APT 7J,3600,845000,2012,876,0,10025
10103,400 Central Park W APT 15S,2650,200000,2014,540,0,10025
10104,400 Central Park W APT 10M,3349,810000,2012,788,0,10025
10105,400 Central Park W APT 2G,2600,10,2012,545,0,10025
10106,400 Central Park W APT 4U,2691,580000,2013,579,0,10025
10107,400 Central Park W APT 4N,3500,,,,2,10025
10108,400 Central Park W APT 4N,3500,,,,2,10025
10109,400 Central Park W APT 6Y,2800,610000,2012,649,0,10025
10110,400 Central Park W APT 6Y,2800,,,,2,10025
10111,400 Central Park W APT 11V,3000,,,,2,10025
10112,400 Central Park W APT 12C,5500,,,,2,10025
10113,400 Central Park W APT 10M,3349,,,,2,10025
10114,400 Central Park W APT 12C,5500,,,,2,10025
10115,400 Central Park W APT 15S,2650,,,,2,10025
10116,400 Central Park W APT 7F,2600,,,,2,10025
10117,400 Central Park W APT 7F,2600,,,,2,10025
10118,400 Central Park W APT 20M,3500,875000,2007,788,0,10025
10119,400 Central Park W APT 2Y,4300,1110000,2007,649,0,10025
10120,400 Central Park W APT 4K,3600,,,,2,10025
10121,400 Central Park W APT 5L,2700,740000,2018,600,0,10025
10122,400 Central Park W APT 9U,2600,715000,2017,545,0,10025
10123,400 Central Park W APT 11G,2600,82000,1997,570,0,10025
10124,400 Central Park W APT 15M,3500,310000,1999,825,0,10025
10125,418 Central Park W APT 8,3415,912500,2015,838,0,10025
10126,418 Central Park W APT 41,3100,,,,2,10025
10127,418 Central Park W APT 41,3100,,,,2,10025
10128,418 Central Park W APT 65,4800,182000,1997,1023,0,10025
10129,418 Central Park W APT 65,4800,,,,2,10025
10130,418 Central Park W APT 67,3650,255000,1998,1050,0,10025
10131,418 Central Park W APT 67,3656,,,,2,10025
10132,420 Central Park W APT 5G,3100,,,,2,10025
10133,420 Central Park W # 1A424,2545,410000,2010,515,0,10025
10134,425 Central Park W,3600,13000000,2006,650,0,10025
10135,455 Central Park W,8500,4450000,2017,214358,0,10025
10136,478 Central Park W,2995,,,,2,10025
10137,480 Central Park W # C,3645,,,,2,10025
10138,480 Central Park W APT 1C,5850,1990000,2017,1417,0,10025
10139,480 Central Park W APT 2B,4000,672045,2016,1100,0,10025
10140,480 Central Park W APT 2C,3500,700000,2014,860,0,10025
10141,480 Central Park W APT 6B,3450,354987,2016,860,0,10025
10142,480 Central Park W APT 5D,2950,388925,2013,557,0,10025
10143,480 Central Park W APT 7B,3650,1100000,2016,983,0,10025
10144,480 Central Park W APT 6D,2900,197583,2014,584,0,10025
10145,480 Central Park W APT 3C,3450,553088,2013,860,0,10025
10146,480 Central Park W APT 4C,3450,745000,2014,860,0,10025
10147,480 Central Park W APT 5B,3500,354987,2015,880,0,10025
10148,480 Central Park W APT 1B,3450,,,,2,10025
10149,480 Central Park W APT 3D,2850,458212,2013,557,0,10025
10150,480 Central Park W APT 4D,2888,570000,2013,557,0,10025
10151,480 Central Park W APT 3A,2865,433124,2013,541,0,10025
10152,480 Central Park W APT 4A,2800,246212,2013,560,0,10025
10153,480 Central Park W APT 6A,2895,220000,2013,570,0,10025
10154,480 Central Park W APT 5A,2910,700000,2019,541,0,10025
10155,480 Central Park W APT 1A,2865,570000,2014,580,0,10025
10156,480 Central Park W APT 6C,3450,325000,2015,860,0,10025
10157,480 Central Park W APT 2D,2888,,,,2,10025
10158,480 Central Park W APT 2A,2750,337000,2013,525,0,10025
10159,480 Central Park W APT 3B,3450,,,,2,10025
10160,480 Central Park W APT 5C,3450,,,,2,10025
10161,480 Central Park W APT 7D,2850,206679,2014,560,0,10025
10162,300 Cathedral Pkwy APT 11K,2785,,,,2,10026
10163,300 Cathedral Pkwy APT 18G,2775,,,,2,10026
10164,300 Cathedral Pkwy APT 2G,2600,,,,2,10026
10165,300 Cathedral Pkwy APT 5E,2800,,,,2,10026
10166,300 Cathedral Pkwy APT 9E,3410,,,,2,10026
10167,300 Cathedral Pkwy APT 4J,2775,,,,2,10026
10168,300 Cathedral Pkwy APT 11C,3200,,,,2,10026
10169,300 Cathedral Pkwy APT 20C,3200,,,,2,10026
10170,300 Cathedral Pkwy APT 5J,2775,,,,2,10026
10171,300 Cathedral Pkwy APT 4K,2600,,,,2,10026
10172,300 Cathedral Pkwy APT 8D,2775,490000,2005,600,0,10026
10173,300 Cathedral Pkwy APT 9B,2999,,,,2,10026
10174,300 W 110th St APT 10E,3300,,,,2,10026
10175,300 W 110th St APT 20J,2950,462000,2007,600,0,10026
10176,300 W 110th St APT 20C,3500,740000,2014,861,0,10026
10177,300 W 110th St APT 19E,3410,600000,2006,782,0,10026
10178,300 W 110th St APT 18K,2950,400000,2007,589,0,10026
10179,300 W 110th St APT 18J,2950,,,,2,10026
10180,300 W 110th St APT 18G,2950,609000,2016,589,0,10026
10181,300 W 110th St APT 18E,3410,537000,2010,782,0,10026
10182,300 W 110th St APT 18B,3600,,,,2,10026
10183,300 W 110th St APT 18A,3300,,,,2,10026
10184,300 W 110th St APT 17K,3000,403572,2009,640,0,10026
10185,300 W 110th St APT 17J,3000,,,,2,10026
10186,300 W 110th St APT 17H,3000,707000,2016,589,0,10026
10187,300 W 110th St APT 17A,3300,,,,2,10026
10188,300 W 110th St APT 16K,3000,356000,2011,589,0,10026
10189,300 W 110th St APT 15K,3000,425000,2009,640,0,10026
10190,300 W 110th St APT 15J,2950,,,,2,10026
10191,300 W 110th St APT 15E,3400,125000,1997,782,0,10026
10192,300 W 110th St APT 15D,2950,499999,2008,595,0,10026
10193,300 W 110th St APT 14G,2950,,,,2,10026
10194,300 W 110th St APT 14F,2950,510000,2009,589,0,10026
10195,300 W 110th St APT 14D,3000,563000,2014,595,0,10026
10196,300 W 110th St APT 14C,3450,740000,2008,861,0,10026
10197,300 W 110th St APT 14B,3600,,,,2,10026
10198,300 W 110th St APT 14A,3300,,,,2,10026
10199,352 Cathedral Pkwy APT 10C,3950,,,,2,10025
10200,352 Cathedral Pkwy APT 14A,4495,,,,2,10025
10201,301 Cathedral Parkway #4R,2750,,,,2,10026
10202,301 W 110th St # 11GH,9500,,,,2,10026
10203,301 W 110th St APT 20H,4000,178000,1997,905,0,10026
10204,301 W 110th St APT 20G,7000,386000,1998,1466,0,10026
10205,301 W 110th St APT 20B,2926,271500,2004,589,0,10026
10206,301 W 110th St APT 20A,2950,670000,2018,590,0,10026
10207,301 W 110th St APT 19D,2950,680000,2017,589,0,10026
10208,301 W 110th St APT 19A,2926,499902,2006,589,0,10026
10209,301 W 110th St APT 18J,3500,480000,2010,752,0,10026
10210,301 W 110th St APT 18H,3995,,,,2,10026
10211,301 W 110th St APT 18G,3675,765000,2008,861,0,10026
10212,301 W 110th St APT 18C,2900,432000,2007,589,0,10026
10213,301 W 110th St APT 17H,3500,295000,2019,861,0,10026
10214,301 W 110th St APT 17G,3879,,,,2,10026
10215,301 W 110th St APT 17E,2900,,,,2,10026
10216,301 W 110th St APT 17D,2900,425000,2011,589,0,10026
10217,301 W 110th St APT 17A,2900,447500,2012,589,0,10026
10218,301 W 110th St APT 16J,3500,886500,2017,752,0,10026
10219,301 W 110th St APT 16F,2950,,,,2,10026
10220,301 W 110th St APT 16B,2900,,,,2,10026
10221,301 W 110th St APT 15J,3550,785000,2015,744,0,10026
10222,301 W 110th St APT 15G,3850,635000,2010,905,0,10026
10223,301 W 110th St APT 15D,2900,410000,2009,589,0,10026
10224,301 W 110th St APT 15C,2900,530000,2007,589,0,10026
10225,301 W 110th St APT 14E,2950,353000,2006,605,0,10026
10226,301 W 110th St APT 14A,2900,440000,2006,589,0,10026
10227,301 Cathedral Pkwy APT 5K,2575,,,,2,10026
10228,301 Cathedral Pkwy APT 7V,2650,575000,2018,589,0,10026
10229,301 Cathedral Pkwy APT 7T,2775,,,,2,10026
10230,301 Cathedral Pkwy APT 5S,5459,,,,2,10026
10231,301 Cathedral Pkwy APT 16J,2725,886500,2017,750,0,10026
10232,301 Cathedral Pkwy APT 16E,2850,,,,2,10026
10233,301 Cathedral Pkwy APT 2G,2387,,,,2,10026
10234,301 Cathedral Pkwy APT 12C,2275,,,,2,10026
10235,301 Cathedral Pkwy APT 4R,2800,,,,2,10026
10236,301 Cathedral Pkwy APT 15J,2700,,,,2,10026
10237,301 Cathedral Pkwy APT 7D,2600,621000,2015,600,0,10026
10238,301 Cathedral Pkwy APT 4N,4000,,,,2,10026
10239,301 Cathedral Pkwy APT 3T,3050,,,,2,10026
10240,301 Cathedral Pkwy APT 3F,2495,463000,2014,605,0,10026
10241,301 Cathedral Pkwy APT 9E,2695,,,,2,10026
10242,301 Cathedral Pkwy APT 6B,2395,,,,2,10026
10243,301 Cathedral Pkwy APT 8F,2295,,,,2,10026
10244,301 Cathedral Pkwy APT 5C,2295,,,,2,10026
10245,301 Cathedral Pkwy APT 2J,2700,,,,2,10026
10246,301 Cathedral Pkwy APT 1D,2600,,,,2,10026
10247,301 Cathedral Pkwy APT 19B,2600,,,,2,10026
10248,301 Cathedral Pkwy APT 18B,2400,,,,2,10026
10249,301 Cathedral Pkwy APT 11J,2600,,,,2,10026
10250,301 Cathedral Pkwy APT 2V,2930,,,,2,10026
10251,301 Cathedral Pkwy APT 3M,2930,,,,2,10026
10252,301 W 110th St # 11GH,9500,,,,2,10026
10253,301 W 110th St APT 20H,4000,178000,1997,905,0,10026
10254,301 W 110th St APT 20G,7000,386000,1998,1466,0,10026
10255,301 W 110th St APT 20B,2926,271500,2004,589,0,10026
10256,301 W 110th St APT 20A,2950,670000,2018,590,0,10026
10257,301 W 110th St APT 19D,2950,680000,2017,589,0,10026
10258,301 W 110th St APT 19A,2926,499902,2006,589,0,10026
10259,301 W 110th St APT 18J,3500,480000,2010,752,0,10026
10260,301 W 110th St APT 18H,3995,,,,2,10026
10261,301 W 110th St APT 18G,3675,765000,2008,861,0,10026
10262,301 W 110th St APT 18C,2900,432000,2007,589,0,10026
10263,301 W 110th St APT 17H,3500,295000,2019,861,0,10026
10264,301 W 110th St APT 17G,3879,,,,2,10026
10265,301 W 110th St APT 17E,2900,,,,2,10026
10266,301 W 110th St APT 17D,2900,425000,2011,589,0,10026
10267,301 W 110th St APT 17A,2900,447500,2012,589,0,10026
10268,301 W 110th St APT 16J,3500,886500,2017,752,0,10026
10269,301 W 110th St APT 16F,2950,,,,2,10026
10270,301 W 110th St APT 16B,2900,,,,2,10026
10271,301 W 110th St APT 15J,3550,785000,2015,744,0,10026
10272,301 W 110th St APT 15G,3850,635000,2010,905,0,10026
10273,301 W 110th St APT 15D,2900,410000,2009,589,0,10026
10274,301 W 110th St APT 15C,2900,530000,2007,589,0,10026
10275,301 W 110th St APT 14E,2950,353000,2006,605,0,10026
10276,301 W 110th St APT 14A,2900,440000,2006,589,0,10026
10277,250 Manhattan Ave,2950,270000,2005,21358,0,10026
10278,2101 8th Ave APT 8B,3250,,,,2,10026
10279,2101 8th Ave PH 10A,3375,,,,2,10026
10280,2101 8th Ave APT 2D,2800,,,,2,10026
10281,2101 8th Ave PH 9B,3375,,,,2,10026
10282,2101 8th Ave APT 7B,3210,,,,2,10026
10283,2101 8th Ave APT 4A,2795,,,,2,10026
10284,2101 8th Ave APT 6D,2795,,,,2,10026
10285,2101 8th Ave APT 4D,2383,,,,2,10026
10286,2101 8th Ave APT 2C,2595,,,,2,10026
10287,2101 8th Ave APT 3A,2295,,,,2,10026
10288,2101 8th Ave APT 7A,3646,,,,2,10026
10289,2101 8th Ave APT 4B,2300,,,,2,10026
10290,2101 8th Ave APT 7B,3210,,,,2,10026
10291,2101 8th Ave PH 10A,3375,,,,2,10026
10292,2101 8th Ave APT 2D,2800,,,,2,10026
10293,2101 8th Ave PH 9B,3375,,,,2,10026
10294,2101 8th Ave APT 6D,2795,,,,2,10026
10295,2101 8th Ave APT 4A,2795,,,,2,10026
10296,2101 8th Ave APT 8B,3250,,,,2,10026
10297,2101 8th Ave APT 4D,2383,,,,2,10026
10298,2101 8th Ave APT 2C,2595,,,,2,10026
10299,2101 8th Ave APT 3A,2295,,,,2,10026
10300,2101 8th Ave APT 7A,3646,,,,2,10026
10301,2101 8th Ave APT 4B,2300,,,,2,10026
10302,306 W 116th St,2800,1225000,2010,15126,0,10026
10303,320 W 115th St,3450,,,,2,10026
10304,363-367 Manhattan Ave # C,4500,665000,2012,1400,0,10026
10305,361-367 Manhattan Ave # A,4700,695000,2012,1435,0,10026
10306,361-367 Manhattan Ave # B,4500,955000,2013,1435,0,10026
10307,363-367 Manhattan Ave # D,4500,180000,1998,1429,0,10026
10308,363-367 Manhattan Ave # C,4500,,,,2,10026
10309,2131 Frederick Douglass Blvd # 6B,3600,1310000,2017,1081,0,10026
10310,2131 Frederick Douglass Blvd # 5H,3450,876525,2019,820,0,10026
10311,2131 Frederick Douglass Blvd # 2A,4800,1100000,2011,1382,0,10026
10312,2131 Frederick Douglass Blvd # 2C,4700,1260000,2014,1416,0,10026
10313,2131 Frederick Douglass Blvd # 2B,4700,690000,2011,1272,0,10026
10314,2131 Frederick Douglass Blvd,3530,,,,2,10026
10315,2131 Frederick Douglass Blvd # 4F,7995,1050000,2010,1802,0,10026
10316,2131 Frederick Douglass Blvd # 3H,3450,841875,2015,820,0,10026
10317,2131 Frederick Douglass Blvd # 7H,3450,531000,2010,826,0,10026
10318,2131 Frederick Douglass Blvd # 5J,3450,480000,2010,808,0,10026
10319,2131 Frederick Douglass Blvd # 3C,4700,705000,2010,1285,0,10026
10320,2131 Frederick Douglass Blvd # 5G,4600,675000,2010,1178,0,10026
10321,2131 Frederick Douglass Blvd # 7F,7995,1200000,2012,1802,0,10026
10322,2131 Frederick Douglass Blvd # 2C,4700,850238,2010,1366,0,10026
10323,2131 Frederick Douglass Blvd # 3G,4600,650000,2010,1178,0,10026
10324,2131 Frederick Douglass Blvd # 4C,4700,915000,2013,1366,0,10026
10325,2131 Frederick Douglass Blvd # 6G,4600,710000,2010,1178,0,10026
10326,2131 Frederick Douglass Blvd # 3E,4995,800000,2010,1496,0,10026
10327,2131 Frederick Douglass Blvd # 2A,4700,675000,2010,1226,0,10026
10328,2131 Frederick Douglass Blvd # 5K,4700,710000,2010,1246,0,10026
10329,2131 Frederick Douglass Blvd # 4J,3450,458835,2010,808,0,10026
10330,2131 Frederick Douglass Blvd # 7J,4700,740000,2010,1331,0,10026
10331,2131 Frederick Douglass Blvd # 8G,4700,770000,2010,1331,0,10026
10332,2131 Frederick Douglass Blvd # 3A,4800,1221900,2013,1382,0,10026
10333,2131 Frederick Douglass Blvd # 8C,4700,775000,2010,1285,0,10026
10334,470 Park Ave APT 2C,9320,2850000,2018,1633,0,10022
10335,470 Park Ave APT 2C,10000,,,,2,10022
10336,480 Park Ave # 3A,3800,,,,2,10022
10337,480 Park Ave APT 14J,3500,,,,2,10022
10338,480 Park Ave APT 14J,4100,980000,2018,1000,0,10022
10339,480 Park Ave APT 4D,6950,,,,2,10022
10340,480 Park Ave # 6G,8500,,,,2,10022
10341,150 E 49th St APT 6B,3553,680000,2018,1100,0,10017
10342,150 E 49th St APT 6B,2995,,,,2,10017
10343,150 E 49th Street 8d # 8D,3520,,,,2,10017
10344,150 E 49th St APT 3A,4450,855000,2018,1100,0,10017
10345,150 E 49th St APT 3A,2995,855000,2018,1100,0,10017
10346,150 E 49th St APT 3D,3495,685000,2018,800,0,10017
10347,150 E 49th St APT 3D,2995,685000,2018,800,0,10017
10348,146 E 49th St APT 7D,3000,,,,2,10017
10349,146 E 49th St APT 7D,3800,587500,2018,850,0,10017
10350,146 E 49th St APT 3A,3000,,,,2,10017
10351,146 E 49th St APT 3A,3500,655000,2018,704,0,10017
10352,136 E 56th St APT 2G,2500,,,,2,10022
10353,136 E 56th St # 4EF,5821,1150000,2018,1437,0,10022
10354,110 E 57th St APT 3E,5800,1401000,2018,1250,0,10022
10355,153 E 57th St APT 10F,2500,410000,2018,400,0,10022
10356,153 E 57th St APT 10F,3375,,,,2,10022
10357,153 E 57th St APT 15B,2500,590000,2018,550,0,10022
10358,153 E 57th St APT 15B,2750,,,,2,10022
10359,153 E 57th St APT 21C,3375,925000,2018,1000,0,10022
10360,153 E 57th St APT 21C,3750,925000,2018,1000,0,10022
10361,153 E 57th St APT 15A,2950,,,,2,10022
10362,153 E 57th St APT 12H,3322,622500,2018,750,0,10022
10363,153 E 57th St APT 12H,3375,,,,2,10022
10364,153 E 57th St APT 5G,2859,570000,2018,550,0,10022
